llavehog,llaveviv,p2_8,folio,viv_sel,hogar,est_dis,upm_dis,fac_hog
2728051,272805,1,2728,5,1,145,1708,2585
2729141,272914,3,2729,14,1,63,889,2449
2730041,273004,1,2730,4,1,184,2127,2788
2731021,273102,2,2731,2,1,150,1755,2570
2732031,273203,2,2732,3,1,88,1106,5935
2733031,273303,2,2733,3,1,31,374,1832
2734041,273404,2,2734,4,1,80,1011,4558
2735041,273504,1,2735,4,1,79,988,9068
2736021,273602,1,2736,2,1,9,73,3206
2737021,273702,1,2737,2,1,31,375,1829
2738031,273803,1,2738,3,1,49,658,3100
2739021,273902,1,2739,2,1,94,1141,4270
2740041,274004,2,2740,4,1,163,1921,1866
2741191,274119,0,2741,19,1,173,2039,5218
2742061,274206,2,2742,6,1,67,919,1831
2743031,274303,1,2743,3,1,9,83,2919
2744051,274405,1,2744,5,1,79,986,9208
2745201,274520,1,2745,20,1,112,1386,3430
2746141,274614,1,2746,14,1,70,931,3702
2747031,274703,2,2747,3,1,152,1791,2508
2748031,274803,2,2748,3,1,46,542,3385
2749021,274902,1,2749,2,1,49,677,1008
2750051,275005,1,2750,5,1,9,95,1551
2751041,275104,2,2751,4,1,83,1023,11415
2752031,275203,2,2752,3,1,53,776,1350
2753091,275309,1,2753,9,1,56,833,4741
2754031,275403,2,2754,3,1,40,466,3901
2755011,275501,3,2755,1,1,38,445,7240
2756041,275604,1,2756,4,1,51,765,1494
2757151,275715,1,2757,15,1,135,1586,1785
2758021,275802,2,2758,2,1,154,1817,2285
2759031,275903,1,2759,3,1,50,752,2069
2760201,276020,1,2760,20,1,141,1674,2757
2761031,276103,1,2761,3,1,40,465,4025
2762051,276205,1,2762,5,1,50,714,3398
2763041,276304,2,2763,4,1,120,1423,5696
2764051,276405,2,2764,5,1,18,206,769
2765031,276503,1,2765,3,1,114,1401,3180
2766141,276614,2,2766,14,1,42,480,3631
2767021,276702,4,2767,2,1,48,596,3213
2768121,276812,1,2768,12,1,39,449,4091
2769121,276912,1,2769,12,1,118,1414,5277
2770051,277005,2,2770,5,1,131,1519,2214
2771081,277108,3,2771,8,1,57,836,4721
2772061,277206,1,2772,6,1,42,480,3631
2773051,277305,2,2773,5,1,68,927,1392
2774011,277401,0,2774,1,1,29,281,1855
2775011,277501,1,2775,1,1,34,404,786
2776071,277607,2,2776,7,1,137,1597,1065
2777051,277705,1,2777,5,1,10,107,2960
2778021,277802,1,2778,2,1,40,464,4088
2779021,277902,1,2779,2,1,85,1056,9925
2780021,278002,1,2780,2,1,140,1654,1478
2781091,278109,2,2781,9,1,135,1582,2162
2782051,278205,2,2782,5,1,107,1307,3227
2783041,278304,1,2783,4,1,30,340,1528
2784051,278405,1,2784,5,1,153,1809,2602
2785011,278501,2,2785,1,1,106,1269,3334
2786151,278615,2,2786,15,1,83,1023,11415
2787041,278704,0,2787,4,1,49,619,4117
2788141,278814,1,2788,14,1,172,2037,7996
2789051,278905,0,2789,5,1,17,185,724
2790031,279003,2,2790,3,1,44,490,3184
2791041,279104,2,2791,4,1,53,785,1262
2792021,279202,2,2792,2,1,24,256,797
2793051,279305,2,2793,5,1,53,794,1193
2794021,279402,5,2794,2,1,30,324,1771
2795161,279516,1,2795,16,1,135,1583,1844
2796011,279601,1,2796,1,1,152,1804,2023
2797031,279703,1,2797,3,1,29,281,1855
2798091,279809,2,2798,9,1,20,223,797
2799021,279902,0,2799,2,1,109,1373,2841
2799022,279902,0,2799,2,2,109,1373,2841
2800021,280002,2,2800,2,1,68,924,5515
2801021,280102,0,2801,2,1,49,653,3183
2802021,280202,0,2802,2,1,52,771,1323
2803051,280305,2,2803,5,1,150,1749,2621
2804041,280404,3,2804,4,1,48,585,3733
2805081,280508,1,2805,8,1,67,922,1613
2806041,280604,0,2806,4,1,135,1587,1397
2807021,280702,1,2807,2,1,58,849,5018
2808031,280803,3,2808,3,1,14,148,833
2809051,280905,1,2809,5,1,138,1603,1445
2810011,281001,1,2810,1,1,86,1073,12480
2811051,281105,1,2811,5,1,49,627,3808
2812041,281204,1,2812,4,1,106,1278,3197
2813031,281303,1,2813,3,1,163,1916,1950
2814051,281405,1,2814,5,1,115,1404,6225
2815041,281504,1,2815,4,1,23,248,707
2816051,281605,2,2816,5,1,169,1994,1078
2817041,281704,1,2817,4,1,25,265,978
2818011,281801,1,2818,1,1,162,1867,1798
2819201,281920,3,2819,20,1,112,1387,3229
2820101,282010,3,2820,10,1,149,1740,2152
2821191,282119,0,2821,19,1,147,1735,2939
2822041,282204,1,2822,4,1,146,1731,3077
2823061,282306,2,2823,6,1,71,939,2376
2824041,282404,2,2824,4,1,28,277,1380
2825011,282501,1,2825,1,1,103,1228,1175
2826181,282618,1,2826,18,1,125,1465,3729
2827021,282702,1,2827,2,1,38,445,7240
2828031,282803,1,2828,3,1,16,170,667
2829011,282901,1,2829,1,1,60,869,7626
2830081,283008,0,2830,8,1,63,889,2449
2831021,283102,1,2831,2,1,57,834,19030
2832031,283203,2,2832,3,1,121,1440,4259
2833011,283301,2,2833,1,1,48,558,6076
2834191,283419,4,2834,19,1,100,1212,1495
2835031,283503,1,2835,3,1,70,933,2426
2836061,283606,1,2836,6,1,77,969,10589
2837021,283702,1,2837,2,1,128,1506,2031
2838031,283803,2,2838,3,1,29,293,1694
2839011,283901,1,2839,1,1,121,1433,5100
2840121,284012,1,2840,12,1,83,1024,5447
2841021,284102,1,2841,2,1,139,1640,1251
2842011,284201,1,2842,1,1,106,1265,3434
2843041,284304,1,2843,4,1,45,525,3117
2844041,284404,1,2844,4,1,39,449,4091
2845131,284513,2,2845,13,1,68,928,1288
2846051,284605,2,2846,5,1,187,2144,1720
2847011,284701,1,2847,1,1,67,922,1613
2848021,284802,2,2848,2,1,4,25,1165
2849111,284911,2,2849,11,1,38,445,7240
2850051,285005,1,2850,5,1,7,60,4118
2851041,285104,1,2851,4,1,138,1617,1097
2852141,285214,1,2852,14,1,167,1975,636
2853071,285307,2,2853,7,1,26,274,1433
2854071,285407,0,2854,7,1,135,1585,1797
2855041,285504,2,2855,4,1,150,1743,3025
2856171,285617,0,2856,17,1,187,2148,1543
2857041,285704,2,2857,4,1,132,1545,1545
2858031,285803,3,2858,3,1,122,1456,3365
2859021,285902,2,2859,2,1,163,1918,1906
2860051,286005,1,2860,5,1,163,1919,1901
2861051,286105,1,2861,5,1,29,304,1625
2862031,286203,1,2862,3,1,163,1928,1778
2863021,286302,2,2863,2,1,162,1855,1979
2864021,286402,2,2864,2,1,91,1125,3945
2865171,286517,2,2865,17,1,174,2046,5443
2866041,286604,1,2866,4,1,166,1969,729
2867031,286703,2,2867,3,1,35,427,768
2868041,286804,0,2868,4,1,128,1500,2224
2869011,286901,1,2869,1,1,9,74,3176
2870041,287004,1,2870,4,1,87,1090,13365
2871041,287104,2,2871,4,1,184,2126,3246
2872201,287220,0,2872,20,1,135,1582,2162
2873031,287303,3,2873,3,1,29,316,1573
2874051,287405,2,2874,5,1,170,2031,273
2875091,287509,0,2875,9,1,26,274,1433
2876051,287605,1,2876,5,1,4,15,1335
2877011,287701,1,2877,1,1,129,1514,2031
2878031,287803,2,2878,3,1,187,2147,1565
2879031,287903,1,2879,3,1,154,1815,2566
2880051,288005,1,2880,5,1,100,1212,1495
2881151,288115,2,2881,15,1,147,1737,2630
2882121,288212,2,2882,12,1,63,888,2579
2883051,288305,1,2883,5,1,169,1992,1101
2884011,288401,1,2884,1,1,94,1144,3862
2885131,288513,1,2885,13,1,153,1808,2893
2886051,288605,0,2886,5,1,162,1884,1659
2887021,288702,1,2887,2,1,175,2052,6484
2888121,288812,2,2888,12,1,94,1150,839
2889041,288904,2,2889,4,1,15,160,442
2890051,289005,1,2890,5,1,16,165,721
2891051,289105,1,2891,5,1,182,2103,1967
2892031,289203,1,2892,3,1,56,831,4889
2893051,289305,1,2893,5,1,151,1783,2043
2894041,289404,1,2894,4,1,169,2000,1024
2895051,289505,2,2895,5,1,89,1113,3095
2896031,289603,1,2896,3,1,150,1754,2570
2897021,289702,2,2897,2,1,163,1922,1856
2898031,289803,2,2898,3,1,11,139,2151
2899141,289914,0,2899,14,1,56,830,5624
2900201,290020,1,2900,20,1,110,1377,3890
2901011,290101,2,2901,1,1,134,1572,2084
2902111,290211,2,2902,11,1,13,146,496
2903011,290301,2,2903,1,1,162,1878,1713
2904051,290405,0,2904,5,1,113,1397,2146
2905051,290505,2,2905,5,1,139,1630,1306
2905052,290505,1,2905,5,2,139,1630,1306
2905053,290505,1,2905,5,3,139,1630,1306
2906031,290603,1,2906,3,1,87,1096,11554
2907091,290709,1,2907,9,1,142,1677,2524
2908031,290803,1,2908,3,1,48,596,3213
2909041,290904,3,2909,4,1,108,1355,3261
2910041,291004,1,2910,4,1,55,821,1377
2911051,291105,1,2911,5,1,49,638,3604
2912041,291204,1,2912,4,1,80,1003,7520
2913021,291302,2,2913,2,1,49,648,3306
2914011,291401,1,2914,1,1,140,1663,1305
2915011,291501,1,2915,1,1,162,1859,1917
2916011,291601,1,2916,1,1,54,799,1396
2917051,291705,2,2917,5,1,169,2005,989
2918051,291805,3,2918,5,1,50,735,2939
2919061,291906,1,2919,6,1,39,453,3363
2920051,292005,1,2920,5,1,162,1873,1728
2921031,292103,3,2921,3,1,67,918,1831
2922031,292203,3,2922,3,1,48,580,3906
2923031,292303,3,2923,3,1,156,1832,1591
2924171,292417,1,2924,17,1,136,1590,1225
2925021,292502,1,2925,2,1,137,1596,1073
2926041,292604,1,2926,4,1,175,2059,5427
2927011,292701,1,2927,1,1,60,871,7159
2928091,292809,0,2928,9,1,105,1253,2656
2929011,292901,1,2929,1,1,169,1988,1121
2930151,293015,0,2930,15,1,173,2041,4774
2931201,293120,2,2931,20,1,61,876,2994
2932021,293202,2,2932,2,1,1,1,3781
2933031,293303,1,2933,3,1,8,63,1922
2934041,293404,0,2934,4,1,35,430,741
2935031,293503,1,2935,3,1,182,2109,1788
2936161,293616,2,2936,16,1,27,276,1431
2937021,293702,1,2937,2,1,24,254,842
2938181,293818,2,2938,18,1,148,1738,2836
2939031,293903,1,2939,3,1,11,137,2455
2940111,294011,1,2940,11,1,33,394,835
2941051,294105,2,2941,5,1,145,1705,2626
2942031,294203,2,2942,3,1,49,617,4132
2943031,294303,1,2943,3,1,107,1319,3086
2944051,294405,0,2944,5,1,104,1245,896
2945021,294502,2,2945,2,1,85,1058,9709
2946041,294604,1,2946,4,1,151,1769,2313
2947011,294701,2,2947,1,1,120,1421,5724
2948021,294802,1,2948,2,1,98,1184,1658
2949011,294901,3,2949,1,1,16,167,697
2950041,295004,1,2950,4,1,171,2032,830
2951161,295116,1,2951,16,1,39,453,3363
2952101,295210,0,2952,10,1,90,1115,3760
2953031,295303,1,2953,3,1,59,859,6264
2954051,295405,2,2954,5,1,87,1101,9942
2955031,295503,1,2955,3,1,44,487,3392
2956131,295613,1,2956,13,1,28,279,1313
2957031,295703,2,2957,3,1,49,615,4169
2958061,295806,3,2958,6,1,43,482,3070
2959021,295902,1,2959,2,1,128,1509,1993
2960011,296001,1,2960,1,1,151,1780,2117
2961011,296101,1,2961,1,1,48,559,5687
2962101,296210,2,2962,10,1,27,276,1431
2963041,296304,1,2963,4,1,140,1657,1444
2964031,296403,2,2964,3,1,45,535,2768
2965201,296520,1,2965,20,1,155,1821,1493
2966021,296602,1,2966,2,1,16,167,697
2967071,296707,2,2967,7,1,153,1811,2396
2968041,296804,3,2968,4,1,11,125,3058
2969061,296906,2,2969,6,1,88,1106,5935
2970011,297001,3,2970,1,1,113,1395,2979
2971021,297102,1,2971,2,1,74,957,2792
2972041,297204,3,2972,4,1,58,855,4569
2973021,297302,1,2973,2,1,92,1136,3408
2974111,297411,2,2974,11,1,154,1817,2285
2975021,297502,1,2975,2,1,144,1692,2663
2976051,297605,1,2976,5,1,133,1565,1745
2977021,297702,2,2977,2,1,106,1287,3093
2978031,297803,1,2978,3,1,137,1594,1069
2979011,297901,3,2979,1,1,55,826,1300
2980031,298003,2,2980,3,1,108,1355,3261
2981041,298104,2,2981,4,1,49,663,2994
2982031,298203,1,2982,3,1,48,593,3459
2983041,298304,0,2983,4,1,49,623,3934
2984021,298402,1,2984,2,1,60,869,7626
2985031,298503,1,2985,3,1,187,2146,1688
2986041,298604,1,2986,4,1,106,1256,3877
2987031,298703,2,2987,3,1,29,286,1778
2988031,298803,3,2988,3,1,182,2104,1952
2989061,298906,3,2989,6,1,67,920,1739
2990011,299001,2,2990,1,1,189,2162,1154
2991021,299102,2,2991,2,1,29,318,1530
2992021,299202,5,2992,2,1,98,1199,1137
2993021,299302,0,2993,2,1,80,999,7057
2994111,299411,1,2994,11,1,136,1591,1218
2995041,299504,2,2995,4,1,145,1703,2703
2996041,299604,2,2996,4,1,142,1677,2524
2997021,299702,1,2997,2,1,140,1656,1446
2998051,299805,1,2998,5,1,49,630,3778
2999051,299905,1,2999,5,1,9,84,2880
3000031,300003,0,3000,3,1,163,1936,1737
3001041,300104,1,3001,4,1,175,2054,6294
3002021,300202,1,3002,2,1,107,1328,2819
3003171,300317,1,3003,17,1,95,1154,485
3004071,300407,0,3004,7,1,136,1590,1225
3005051,300505,1,3005,5,1,36,439,646
3006041,300604,1,3006,4,1,48,568,4282
3006042,300604,2,3006,4,2,48,568,4282
3007021,300702,1,3007,2,1,91,1120,4396
3008151,300815,2,3008,15,1,39,448,4578
3009081,300908,1,3009,8,1,174,2046,5443
3010051,301005,1,3010,5,1,29,291,1723
3011021,301102,1,3011,2,1,182,2109,1788
3012201,301220,1,3012,20,1,141,1673,2831
3013051,301305,4,3013,5,1,189,2158,1225
3014171,301417,1,3014,17,1,118,1414,5277
3015051,301505,2,3015,5,1,45,534,2917
3016031,301603,2,3016,3,1,158,1839,3897
3017021,301702,1,3017,2,1,140,1660,1423
3018031,301803,2,3018,3,1,11,126,3052
3019051,301905,3,3019,5,1,5,41,1110
3020061,302006,1,3020,6,1,110,1375,5038
3021041,302104,1,3021,4,1,50,692,3665
3022011,302201,2,3022,1,1,138,1606,1354
3023071,302307,0,3023,7,1,174,2048,4995
3024011,302401,0,3024,1,1,128,1495,2148
3025041,302504,2,3025,4,1,162,1882,1669
3026151,302615,10,3026,15,1,27,275,1555
3027021,302702,1,3027,2,1,50,709,3450
3028041,302804,2,3028,4,1,49,628,3794
3029051,302905,2,3029,5,1,10,112,2852
3030161,303016,2,3030,16,1,38,446,6693
3031011,303101,1,3031,1,1,50,716,3331
3032051,303205,2,3032,5,1,83,1021,33387
3033041,303304,0,3033,4,1,122,1450,4811
3034051,303405,0,3034,5,1,9,83,2919
3035031,303503,1,3035,3,1,50,744,2537
3036101,303610,0,3036,10,1,71,936,2779
3037021,303702,1,3037,2,1,46,552,2970
3038041,303804,3,3038,4,1,98,1184,1658
3039041,303904,1,3039,4,1,9,70,3330
3040141,304014,0,3040,14,1,81,1018,5909
3041031,304103,1,3041,3,1,163,1927,1789
3042011,304201,2,3042,1,1,50,681,4096
3043161,304316,1,3043,16,1,83,1023,11415
3044011,304401,2,3044,1,1,36,433,666
3045021,304502,1,3045,2,1,184,2133,2511
3046171,304617,0,3046,17,1,28,279,1313
3047031,304703,0,3047,3,1,48,590,3550
3048011,304801,1,3048,1,1,150,1762,2283
3049151,304915,3,3049,15,1,101,1219,985
3050041,305004,1,3050,4,1,58,846,5182
3051011,305101,1,3051,1,1,50,747,2236
3052031,305203,1,3052,3,1,106,1294,1910
3053041,305304,1,3053,4,1,162,1893,1611
3054141,305414,1,3054,14,1,67,923,1581
3055021,305502,1,3055,2,1,18,206,769
3056041,305604,1,3056,4,1,49,678,1000
3057011,305701,3,3057,1,1,49,604,4983
3058031,305803,0,3058,3,1,2,4,1716
3059031,305903,2,3059,3,1,150,1743,3025
3060041,306004,0,3060,4,1,31,370,1942
3061031,306103,2,3061,3,1,156,1828,1791
3062051,306205,2,3062,5,1,50,737,2858
3063021,306302,1,3063,2,1,126,1473,2107
3064011,306401,2,3064,1,1,175,2049,7597
3065181,306518,2,3065,18,1,63,883,3042
3066131,306613,1,3066,13,1,125,1466,2305
3067031,306703,2,3067,3,1,162,1873,1728
3068051,306805,1,3068,5,1,48,580,3906
3069161,306916,2,3069,16,1,147,1737,2630
3070091,307009,2,3070,9,1,143,1683,811
3071161,307116,1,3071,16,1,71,936,2779
3072051,307205,2,3072,5,1,164,1961,1825
3073031,307303,2,3073,3,1,53,782,1294
3074031,307403,1,3074,3,1,10,102,3128
3075151,307515,1,3075,15,1,111,1379,3848
3076111,307611,1,3076,11,1,153,1812,2385
3077051,307705,2,3077,5,1,48,566,4433
3078051,307805,1,3078,5,1,109,1374,2508
3079071,307907,1,3079,7,1,42,481,3354
3080051,308005,2,3080,5,1,6,57,1148
3081161,308116,1,3081,16,1,42,481,3354
3082011,308201,1,3082,1,1,58,848,5029
3083021,308302,2,3083,2,1,170,2028,888
3084051,308405,5,3084,5,1,139,1628,1338
3085191,308519,1,3085,19,1,137,1596,1073
3086011,308601,2,3086,1,1,121,1432,5447
3087031,308703,4,3087,3,1,58,856,4181
3088011,308801,1,3088,1,1,98,1196,1206
3088012,308801,2,3088,1,2,98,1196,1206
3089081,308908,1,3089,8,1,136,1588,1337
3090031,309003,2,3090,3,1,16,171,666
3091011,309101,0,3091,1,1,172,2034,32524
3092141,309214,1,3092,14,1,179,2090,1761
3093071,309307,0,3093,7,1,20,224,779
3094091,309409,1,3094,9,1,88,1108,4784
3095041,309504,1,3095,4,1,9,80,3018
3096041,309604,0,3096,4,1,182,2108,1861
3097021,309702,0,3097,2,1,50,718,3308
3098031,309803,1,3098,3,1,46,548,3089
3099031,309903,1,3099,3,1,50,725,3135
3100051,310005,2,3100,5,1,30,364,1340
3101031,310103,2,3101,3,1,10,103,3065
3102011,310201,2,3102,1,1,46,543,3376
3103041,310304,2,3103,4,1,151,1779,2117
3104071,310407,4,3104,7,1,116,1406,6756
3105081,310508,3,3105,8,1,83,1024,5447
3106011,310601,2,3106,1,1,44,504,2767
3107011,310701,1,3107,1,1,44,502,2777
3108051,310805,1,3108,5,1,50,733,2944
3109041,310904,2,3109,4,1,53,788,1232
3110051,311005,0,3110,5,1,137,1594,1069
3111131,311113,1,3111,13,1,116,1409,5069
3112111,311211,2,3112,11,1,32,391,636
3113051,311305,1,3113,5,1,121,1439,4377
3114051,311405,2,3114,5,1,48,594,3319
3115201,311520,1,3115,20,1,111,1385,3030
3116021,311602,1,3116,2,1,128,1497,2392
3117141,311714,1,3117,14,1,123,1462,2245
3118011,311801,0,3118,1,1,144,1693,2560
3119191,311919,0,3119,19,1,7,61,3848
3120011,312001,2,3120,1,1,169,2010,886
3121021,312102,2,3121,2,1,68,926,4627
3122011,312201,2,3122,1,1,169,1997,1038
3123021,312302,3,3123,2,1,125,1466,2305
3124011,312401,2,3124,1,1,132,1537,1731
3125021,312502,2,3125,2,1,34,403,791
3126031,312603,2,3126,3,1,11,141,1377
3127051,312705,2,3127,5,1,6,47,1535
3128121,312812,2,3128,12,1,43,484,2372
3129021,312902,0,3129,2,1,169,1981,1279
3130041,313004,1,3130,4,1,190,2171,1808
3131011,313101,3,3131,1,1,103,1231,1105
3132051,313205,1,3132,5,1,106,1258,3685
3133201,313320,0,3133,20,1,71,937,2578
3134051,313405,1,3134,5,1,138,1614,1185
3135201,313520,0,3135,20,1,3,8,1437
3136031,313603,0,3136,3,1,111,1379,3848
3137031,313703,3,3137,3,1,97,1167,1679
3138021,313802,1,3138,2,1,146,1728,3474
3139171,313917,0,3139,17,1,135,1586,1785
3140091,314009,2,3140,9,1,101,1216,1115
3141031,314103,2,3141,3,1,27,275,1555
3142051,314205,1,3142,5,1,162,1867,1798
3143041,314304,1,3143,4,1,137,1594,1069
3144171,314417,0,3144,17,1,7,61,3848
3145151,314515,3,3145,15,1,96,1157,995
3146051,314605,0,3146,5,1,182,2101,2002
3147021,314702,1,3147,2,1,9,94,2118
3148141,314814,2,3148,14,1,187,2149,1504
3149121,314912,5,3149,12,1,3,7,1634
3150071,315007,0,3150,7,1,51,767,1281
3151031,315103,3,3151,3,1,11,134,2795
3152051,315205,2,3152,5,1,75,961,16402
3153021,315302,1,3153,2,1,29,320,1482
3154021,315402,1,3154,2,1,31,371,1862
3155051,315505,4,3155,5,1,104,1242,1019
3156051,315605,1,3156,5,1,128,1500,2224
3157161,315716,0,3157,16,1,186,2142,1673
3158041,315804,3,3158,4,1,10,103,3065
3159201,315920,1,3159,20,1,135,1586,1785
3160051,316005,2,3160,5,1,29,287,1774
3161101,316110,0,3161,10,1,39,452,3699
3162081,316208,2,3162,8,1,105,1252,2794
3163161,316316,3,3163,16,1,179,2089,1807
3164081,316408,1,3164,8,1,88,1109,4626
3165011,316501,2,3165,1,1,168,1978,1324
3166081,316608,3,3166,8,1,63,883,3042
3167071,316707,1,3167,7,1,143,1679,2282
3168091,316809,1,3168,9,1,67,918,1831
3169101,316910,2,3169,10,1,100,1210,1538
3170051,317005,1,3170,5,1,121,1433,5100
3171181,317118,2,3171,18,1,43,482,3070
3172031,317203,1,3172,3,1,44,488,3274
3173041,317304,2,3173,4,1,163,1923,1853
3174021,317402,4,3174,2,1,151,1777,2117
3175031,317503,3,3175,3,1,182,2096,2228
3176041,317604,2,3176,4,1,25,270,631
3177051,317705,3,3177,5,1,50,722,3217
3178021,317802,0,3178,2,1,50,721,3243
3179131,317913,2,3179,13,1,100,1213,1488
3180051,318005,1,3180,5,1,43,484,2372
3181081,318108,1,3181,8,1,186,2143,1518
3182041,318204,1,3182,4,1,48,588,3638
3183131,318313,1,3183,13,1,155,1819,1628
3184011,318401,2,3184,1,1,46,550,3054
3185021,318502,3,3185,2,1,88,1110,4468
3186041,318604,2,3186,4,1,175,2050,6566
3187021,318702,2,3187,2,1,44,486,3883
3188131,318813,1,3188,13,1,63,883,3042
3189051,318905,1,3189,5,1,10,105,3019
3190041,319004,1,3190,4,1,138,1605,1367
3191121,319112,1,3191,12,1,135,1584,1829
3192031,319203,2,3192,3,1,162,1897,1571
3193051,319305,3,3193,5,1,164,1958,1911
3194011,319401,0,3194,1,1,71,936,2779
3195051,319505,1,3195,5,1,86,1082,9451
3196031,319603,1,3196,3,1,35,424,774
3197041,319704,1,3197,4,1,30,360,1402
3198021,319802,2,3198,2,1,49,647,3351
3199081,319908,1,3199,8,1,71,935,2985
3200021,320002,1,3200,2,1,162,1856,1976
3201011,320101,1,3201,1,1,105,1252,2794
3202091,320209,1,3202,9,1,174,2048,4995
3203121,320312,3,3203,12,1,27,275,1555
3204041,320404,2,3204,4,1,141,1675,2637
3205051,320505,2,3205,5,1,56,831,4889
3206051,320605,1,3206,5,1,169,1985,1170
3207021,320702,2,3207,2,1,15,158,585
3208021,320802,1,3208,2,1,134,1576,1773
3209161,320916,1,3209,16,1,33,394,835
3210031,321003,1,3210,3,1,183,2111,2375
3211021,321102,1,3211,2,1,46,540,3689
3212011,321201,1,3212,1,1,104,1245,896
3213021,321302,1,3213,2,1,132,1557,1153
3214011,321401,1,3214,1,1,97,1168,1667
3215011,321501,2,3215,1,1,16,171,666
3216051,321605,1,3216,5,1,170,2024,990
3217031,321703,1,3217,3,1,26,272,1902
3218051,321805,2,3218,5,1,50,758,1172
3219021,321902,1,3219,2,1,170,2021,1028
3220031,322003,1,3220,3,1,92,1130,4767
3221031,322103,3,3221,3,1,16,176,618
3222201,322220,0,3222,20,1,39,449,4091
3223021,322302,1,3223,2,1,107,1301,3306
3224101,322410,0,3224,10,1,136,1588,1337
3225021,322502,1,3225,2,1,48,588,3638
3226051,322605,5,3226,5,1,22,232,413
3227181,322718,3,3227,18,1,141,1673,2831
3228051,322805,1,3228,5,1,22,230,474
3229171,322917,2,3229,17,1,14,149,796
3230131,323013,1,3230,13,1,125,1468,1809
3231111,323111,1,3231,11,1,111,1382,3286
3232031,323203,1,3232,3,1,128,1496,2397
3233041,323304,2,3233,4,1,128,1509,1993
3234011,323401,1,3234,1,1,97,1170,1534
3235031,323503,1,3235,3,1,107,1328,2819
3236111,323611,2,3236,11,1,172,2036,8005
3237031,323703,1,3237,3,1,91,1123,4162
3238051,323805,1,3238,5,1,108,1338,3457
3239011,323901,1,3239,1,1,48,600,2328
3240011,324001,2,3240,1,1,18,201,1028
3241091,324109,1,3241,9,1,75,965,3506
3242071,324207,1,3242,7,1,43,482,3070
3243041,324304,2,3243,4,1,64,894,2202
3244041,324404,3,3244,4,1,103,1235,1052
3245011,324501,2,3245,1,1,49,675,1417
3246111,324611,0,3246,11,1,111,1379,3848
3247141,324714,2,3247,14,1,71,937,2578
3248021,324802,1,3248,2,1,7,61,3848
3249021,324902,1,3249,2,1,85,1034,13299
3250131,325013,1,3250,13,1,39,456,3330
3251121,325112,1,3251,12,1,105,1251,2799
3252011,325201,3,3252,1,1,154,1817,2285
3253021,325302,2,3253,2,1,11,136,2692
3254021,325402,6,3254,2,1,17,183,732
3255041,325504,4,3255,4,1,9,78,3090
3256021,325602,1,3256,2,1,30,339,1541
3257191,325719,1,3257,19,1,118,1414,5277
3258011,325801,1,3258,1,1,29,302,1646
3259051,325905,2,3259,5,1,35,424,774
3260051,326005,3,3260,5,1,31,372,1842
3261021,326102,1,3261,2,1,57,836,4721
3262021,326202,2,3262,2,1,189,2162,1154
3263031,326303,0,3263,3,1,14,149,796
3264041,326404,3,3264,4,1,151,1790,1603
3265041,326504,2,3265,4,1,146,1734,1558
3266021,326602,2,3266,2,1,132,1540,1661
3267011,326701,0,3267,1,1,175,2052,6484
3268191,326819,1,3268,19,1,63,889,2449
3269051,326905,1,3269,5,1,12,143,609
3270081,327008,1,3270,8,1,52,771,1323
3271051,327105,0,3271,5,1,53,786,1242
3272041,327204,1,3272,4,1,81,1018,5909
3273151,327315,0,3273,15,1,57,837,4691
3274031,327403,2,3274,3,1,31,383,1756
3275071,327507,5,3275,7,1,13,147,488
3276021,327602,2,3276,2,1,181,2093,2816
3277011,327701,1,3277,1,1,63,882,3147
3278041,327804,2,3278,4,1,162,1896,1593
3279021,327902,0,3279,2,1,164,1961,1825
3280141,328014,2,3280,14,1,70,933,2426
3281091,328109,1,3281,9,1,12,144,592
