[2026-02-12 23:04:17] | APROBADO | 100 | 0.16 | 15000.0 | Negocio
[2026-02-21 00:12:11] | RECHAZADO | 57 | 0.35 | 12778.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 44 | 0.35 | 23583.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 39 | 0.35 | 4042.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 4 | 0.25 | 20632.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.15 | 16506.0 | Negocio
[2026-02-21 00:12:11] | RECHAZADO | 57 | 0.35 | 28539.0 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 76 | 0.30 | 14259.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 87 | 0.25 | 9775.5 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 62 | 0.35 | 15141.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 97 | 0.35 | 44530.5 | Negocio
[2026-02-21 00:12:11] | RECHAZADO | 18 | 0.45 | 29137.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 37 | 0.35 | 40561.5 | Negocio
[2026-02-21 00:12:11] | APROBADO | 87 | 0.35 | 24454.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 98 | 0.35 | 9639.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 81 | 0.45 | 19288.5 | Educacion
[2026-02-21 00:12:11] | APROBADO | 88 | 0.35 | 35164.5 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 69 | 0.35 | 13387.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 61 | 0.15 | 29694.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 39 | 0.35 | 47523.0 | Negocio
[2026-02-21 00:12:11] | REVISION_MANUAL | 77 | 0.20 | 28045.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 60 | 0.35 | 21535.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.35 | 13650.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 42 | 0.20 | 7780.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.20 | 13020.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 36 | 0.15 | 35248.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 35 | 0.45 | 38136.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 40 | 0.35 | 18984.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 92 | 0.35 | 50000.0 | Negocio
[2026-02-21 00:12:11] | RECHAZADO | 14 | 0.25 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 22 | 0.35 | 38598.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 87 | 0.20 | 36130.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 97 | 0.35 | 6720.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 61 | 0.35 | 38346.0 | Negocio
[2026-02-21 00:12:11] | RECHAZADO | 0 | 0.45 | 16065.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 99 | 0.35 | 41097.0 | Negocio
[2026-02-21 00:12:11] | RECHAZADO | 21 | 0.35 | 19509.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 42 | 0.35 | 27300.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.25 | 20779.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.35 | 22218.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.20 | 15088.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 28 | 0.10 | 42441.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.25 | 40236.0 | Educacion
[2026-02-21 00:12:11] | REVISION_MANUAL | 74 | 0.35 | 38430.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 32 | 0.45 | 16306.5 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 68 | 0.25 | 15162.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 48 | 0.35 | 20790.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 59 | 0.35 | 14227.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.45 | 14626.5 | Educacion
[2026-02-21 00:12:11] | APROBADO | 100 | 0.10 | 14448.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 52 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 70 | 0.35 | 15676.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 16 | 0.45 | 45885.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 49 | 0.35 | 7875.0 | Educacion
[2026-02-21 00:12:11] | APROBADO | 100 | 0.35 | 13734.0 | Emergencia
[2026-02-21 00:12:11] | APROBADO | 100 | 0.20 | 48541.5 | Educacion
[2026-02-21 00:12:11] | RECHAZADO | 41 | 0.35 | 19435.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 42 | 0.35 | 19740.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 0 | 0.25 | 50000.0 | Negocio
[2026-02-21 00:12:11] | RECHAZADO | 29 | 0.35 | 48121.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.10 | 14553.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 81 | 0.45 | 9943.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 59 | 0.35 | 7182.0 | Educacion
[2026-02-21 00:12:11] | REVISION_MANUAL | 78 | 0.35 | 50000.0 | Educacion
[2026-02-21 00:12:11] | APROBADO | 99 | 0.35 | 20181.0 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 77 | 0.35 | 24181.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 57 | 0.20 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 42 | 0.35 | 24633.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 40 | 0.35 | 41716.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 91 | 0.45 | 9324.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.30 | 50000.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 85 | 0.35 | 44320.5 | Negocio
[2026-02-21 00:12:11] | RECHAZADO | 59 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 79 | 0.35 | 13618.5 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 65 | 0.25 | 9450.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.35 | 23530.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 0 | 0.40 | 11025.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 40 | 0.35 | 10993.5 | Educacion
[2026-02-21 00:12:11] | RECHAZADO | 0 | 0.45 | 50000.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 93 | 0.10 | 36708.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.40 | 37894.5 | Negocio
[2026-02-21 00:12:11] | RECHAZADO | 43 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 42 | 0.35 | 31678.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 44 | 0.20 | 43459.5 | Negocio
[2026-02-21 00:12:11] | APROBADO | 100 | 0.20 | 50000.0 | Negocio
[2026-02-21 00:12:11] | APROBADO | 100 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 43 | 0.10 | 21840.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 12 | 0.20 | 27090.0 | Negocio
[2026-02-21 00:12:11] | RECHAZADO | 31 | 0.35 | 47565.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 45 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 93 | 0.20 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 37 | 0.45 | 25032.0 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 70 | 0.35 | 15256.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 95 | 0.35 | 16149.0 | Educacion
[2026-02-21 00:12:11] | APROBADO | 85 | 0.25 | 23929.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 0 | 0.45 | 15519.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 0 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 76 | 0.20 | 50000.0 | Negocio
[2026-02-21 00:12:11] | REVISION_MANUAL | 73 | 0.25 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 43 | 0.25 | 14143.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 36 | 0.20 | 30051.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.20 | 28906.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 90 | 0.05 | 38335.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 24 | 0.35 | 10237.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.20 | 27625.5 | Emergencia
[2026-02-21 00:12:11] | REVISION_MANUAL | 79 | 0.20 | 30408.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 12 | 0.25 | 49518.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.35 | 23982.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 94 | 0.10 | 12978.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.35 | 11581.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 6 | 0.35 | 9723.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 21 | 0.35 | 18900.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.35 | 20002.5 | Educacion
[2026-02-21 00:12:11] | APROBADO | 85 | 0.10 | 11791.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 33 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.20 | 14458.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 53 | 0.25 | 26281.5 | Negocio
[2026-02-21 00:12:11] | REVISION_MANUAL | 72 | 0.35 | 26544.0 | Negocio
[2026-02-21 00:12:11] | APROBADO | 100 | 0.10 | 50000.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.20 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 26 | 0.35 | 31174.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.35 | 12663.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.35 | 22239.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 46 | 0.20 | 6604.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 90 | 0.35 | 12579.0 | Educacion
[2026-02-21 00:12:11] | APROBADO | 100 | 0.25 | 25998.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 24 | 0.35 | 11949.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 57 | 0.25 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 43 | 0.25 | 32308.5 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 72 | 0.35 | 15802.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 25 | 0.25 | 33054.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 96 | 0.30 | 50000.0 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 71 | 0.35 | 14038.5 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 64 | 0.15 | 4546.5 | Educacion
[2026-02-21 00:12:11] | REVISION_MANUAL | 66 | 0.35 | 12894.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.10 | 8295.0 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 69 | 0.35 | 26985.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 27 | 0.15 | 2625.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 30 | 0.10 | 13818.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 14 | 0.45 | 19761.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.35 | 50000.0 | Negocio
[2026-02-21 00:12:11] | RECHAZADO | 40 | 0.05 | 13387.5 | Negocio
[2026-02-21 00:12:11] | RECHAZADO | 12 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 50 | 0.35 | 20863.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.35 | 7980.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 88 | 0.05 | 27331.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 59 | 0.35 | 35490.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 61 | 0.35 | 41895.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 95 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 79 | 0.20 | 45990.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 59 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 58 | 0.20 | 44940.0 | Negocio
[2026-02-21 00:12:11] | APROBADO | 90 | 0.30 | 24412.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 90 | 0.40 | 11004.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.25 | 33180.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 61 | 0.15 | 26071.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 49 | 0.25 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 0 | 0.45 | 18868.5 | Negocio
[2026-02-21 00:12:11] | RECHAZADO | 37 | 0.35 | 26365.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 41 | 0.35 | 13377.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.25 | 50000.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.35 | 31804.5 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 61 | 0.45 | 4494.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 44 | 0.35 | 10248.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.20 | 8830.5 | Negocio
[2026-02-21 00:12:11] | RECHAZADO | 44 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 40 | 0.05 | 16327.5 | Emergencia
[2026-02-21 00:12:11] | REVISION_MANUAL | 64 | 0.25 | 13492.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 38 | 0.35 | 13639.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 8 | 0.25 | 13345.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 98 | 0.35 | 14626.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 41 | 0.35 | 7255.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 57 | 0.25 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 3 | 0.35 | 22302.0 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 68 | 0.35 | 23247.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 46 | 0.25 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 47 | 0.20 | 25861.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 91 | 0.45 | 12127.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 43 | 0.35 | 32634.0 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 69 | 0.25 | 30460.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 47 | 0.35 | 37978.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 45 | 0.35 | 17377.5 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 79 | 0.25 | 29526.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 39 | 0.35 | 50000.0 | Educacion
[2026-02-21 00:12:11] | RECHAZADO | 59 | 0.35 | 34387.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 42 | 0.30 | 23341.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 0 | 0.20 | 15540.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 39 | 0.25 | 14395.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 42 | 0.35 | 37117.5 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 79 | 0.35 | 36844.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 48 | 0.05 | 50000.0 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 80 | 0.35 | 40656.0 | Emergencia
[2026-02-21 00:12:11] | RECHAZADO | 46 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 44 | 0.05 | 20370.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 82 | 0.35 | 14805.0 | Educacion
[2026-02-21 00:12:11] | REVISION_MANUAL | 67 | 0.30 | 8778.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 85 | 0.25 | 50000.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.05 | 20380.5 | Negocio
[2026-02-21 00:12:11] | APROBADO | 100 | 0.10 | 28087.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 41 | 0.25 | 28885.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 43 | 0.35 | 50000.0 | Educacion
[2026-02-21 00:12:11] | RECHAZADO | 7 | 0.45 | 50000.0 | Educacion
[2026-02-21 00:12:11] | APROBADO | 100 | 0.35 | 12474.0 | Negocio
[2026-02-21 00:12:11] | APROBADO | 100 | 0.25 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 40 | 0.25 | 12820.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 99 | 0.35 | 30366.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.10 | 32151.0 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 67 | 0.20 | 24160.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 94 | 0.25 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 0 | 0.35 | 13209.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 41 | 0.25 | 7528.5 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 72 | 0.25 | 16264.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 41 | 0.35 | 16768.5 | Educacion
[2026-02-21 00:12:11] | RECHAZADO | 4 | 0.45 | 18847.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 57 | 0.35 | 44856.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 41 | 0.25 | 10248.0 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 67 | 0.25 | 50000.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 97 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 71 | 0.35 | 6195.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 39 | 0.25 | 9765.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 42 | 0.45 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 26 | 0.35 | 18669.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 83 | 0.35 | 9523.5 | Negocio
[2026-02-21 00:12:11] | APROBADO | 91 | 0.45 | 5082.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 44 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 57 | 0.35 | 32035.5 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 66 | 0.35 | 41275.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 14 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.10 | 14049.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 45 | 0.35 | 16317.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 57 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 32 | 0.45 | 14122.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 99 | 0.35 | 11560.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.35 | 31668.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 51 | 0.45 | 28476.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 42 | 0.35 | 7675.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 0 | 0.35 | 39690.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 41 | 0.35 | 16821.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 17 | 0.45 | 41643.0 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 80 | 0.40 | 43732.5 | Negocio
[2026-02-21 00:12:11] | REVISION_MANUAL | 83 | 0.25 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 21 | 0.25 | 50000.0 | Negocio
[2026-02-21 00:12:11] | RECHAZADO | 40 | 0.10 | 24937.5 | Negocio
[2026-02-21 00:12:11] | RECHAZADO | 9 | 0.35 | 12768.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 54 | 0.35 | 50000.0 | Negocio
[2026-02-21 00:12:11] | APROBADO | 100 | 0.25 | 50000.0 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 76 | 0.35 | 24433.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 0 | 0.45 | 11361.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 95 | 0.25 | 9303.0 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 67 | 0.35 | 6310.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 40 | 0.35 | 31048.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 42 | 0.35 | 27415.5 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 78 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 17 | 0.40 | 31426.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 60 | 0.35 | 20401.5 | Emergencia
[2026-02-21 00:12:11] | APROBADO | 93 | 0.45 | 16369.5 | Negocio
[2026-02-21 00:12:11] | REVISION_MANUAL | 81 | 0.45 | 35931.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.25 | 41748.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 95 | 0.25 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 59 | 0.35 | 13114.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 88 | 0.35 | 14322.0 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 79 | 0.40 | 7444.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 0 | 0.45 | 23467.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 46 | 0.25 | 42441.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 8 | 0.35 | 15445.5 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 66 | 0.35 | 15141.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 57 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 64 | 0.20 | 15477.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.25 | 9387.0 | Educacion
[2026-02-21 00:12:11] | RECHAZADO | 11 | 0.35 | 35101.5 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 75 | 0.35 | 41569.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.20 | 37558.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 32 | 0.05 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 35 | 0.35 | 22774.5 | Negocio
[2026-02-21 00:12:11] | RECHAZADO | 30 | 0.35 | 25609.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 2 | 0.10 | 47523.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 60 | 0.45 | 23205.0 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 77 | 0.10 | 23320.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 24 | 0.40 | 25084.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 45 | 0.40 | 34975.5 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.25 | 50000.0 | Negocio
[2026-02-21 00:12:11] | REVISION_MANUAL | 72 | 0.35 | 6846.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 56 | 0.10 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 59 | 0.35 | 14101.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 58 | 0.20 | 14511.0 | Negocio
[2026-02-21 00:12:11] | REVISION_MANUAL | 67 | 0.25 | 9177.0 | Consumo
[2026-02-21 00:12:11] | REVISION_MANUAL | 82 | 0.35 | 37695.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 28 | 0.05 | 13881.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 0 | 0.45 | 20370.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.35 | 37747.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 28 | 0.35 | 14931.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 52 | 0.25 | 50000.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.25 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 41 | 0.25 | 22900.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 0 | 0.35 | 11529.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.35 | 42598.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 49 | 0.35 | 8347.5 | Educacion
[2026-02-21 00:12:11] | RECHAZADO | 54 | 0.25 | 29662.5 | Negocio
[2026-02-21 00:12:11] | APROBADO | 100 | 0.35 | 50000.0 | Negocio
[2026-02-21 00:12:11] | RECHAZADO | 44 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 60 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 48 | 0.40 | 25641.0 | Negocio
[2026-02-21 00:12:11] | RECHAZADO | 42 | 0.35 | 19204.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 0 | 0.45 | 22795.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 26 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 22 | 0.25 | 12274.5 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 49 | 0.30 | 50000.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 12 | 0.35 | 27363.0 | Consumo
[2026-02-21 00:12:11] | RECHAZADO | 49 | 0.05 | 16716.0 | Consumo
[2026-02-21 00:12:11] | APROBADO | 100 | 0.35 | 22953.0 | Consumo
