llaveviv,p0_1,p0_2,p0_3,p0_4_1,p0_4_1a,p0_4_2,p0_4_2a,p1_1,p1_2,p1_3,folio,viv_sel,ent,tloc,region,est_dis,upm_dis,fac_viv
1191801,3,6,1,1,2,1,1,4,1,,11918,1,2,1,1,10,106,2989
1191905,2,5,1,2,,1,1,4,1,,11919,5,20,1,6,113,1395,2979
1192012,3,5,0,2,,2,,10,1,,11920,12,13,4,5,70,932,2540
1192114,1,1,0,2,,2,,4,1,,11921,14,20,4,6,111,1383,3212
1192203,3,6,1,1,1,1,1,4,1,,11922,3,9,1,4,49,648,3306
1192301,2,4,1,1,1,1,1,3,1,,11923,1,2,1,1,10,102,3128
1192405,2,4,1,2,,1,1,4,1,,11924,5,10,1,1,53,779,1309
1192504,2,3,1,2,,1,1,3,1,,11925,4,21,4,5,118,1414,5277
1192617,2,3,0,2,,2,,6,1,,11926,17,24,4,2,136,1591,1218
1192702,1,3,1,1,1,1,1,1,1,,11927,2,17,3,5,97,1168,1667
1192810,3,5,1,1,1,2,,6,1,,11928,10,10,4,1,52,772,1285
1192910,4,6,0,2,,1,1,6,1,,11929,10,27,3,6,153,1809,2602
1193012,1,5,1,1,2,1,1,4,1,,11930,12,24,4,2,137,1595,1121
1193103,4,5,2,2,,1,1,5,1,,11931,3,11,1,3,58,849,4917
1193202,2,6,1,2,,2,,6,1,,11932,2,15,2,5,82,1020,15428
1193302,2,4,1,2,,1,1,4,1,,11933,2,9,1,4,49,676,1034
1193403,3,6,1,1,1,1,1,5,1,,11934,3,5,1,2,30,346,1489
1193505,4,5,2,1,1,1,1,1,1,,11935,5,15,2,5,87,1092,12570
1193604,2,3,1,1,2,1,1,3,1,,11936,4,28,1,2,162,1858,1927
1193704,3,4,2,2,,2,,7,1,,11937,4,17,1,5,97,1176,1281
1193804,2,7,1,1,3,1,1,2,1,,11938,4,9,1,4,49,626,3854
1193905,2,3,1,1,2,1,1,2,1,,11939,5,8,1,1,44,510,2594
1194017,3,5,1,2,,1,1,2,1,,11940,17,24,4,2,137,1595,1121
1194102,1,4,1,2,,1,1,4,1,,11941,2,21,1,5,121,1440,4259
1194204,3,5,1,1,1,1,1,7,1,,11942,4,10,1,1,54,806,1316
1194304,1,4,1,1,1,1,1,2,1,,11943,4,3,1,1,17,194,622
1194405,3,4,2,2,,1,1,4,1,,11944,5,5,1,2,29,280,1644
1194503,3,4,1,2,,1,1,6,1,,11945,3,32,1,3,188,2154,1413
1194602,2,3,1,1,1,1,1,2,1,,11946,2,28,1,2,163,1932,1735
1194704,2,3,1,2,,2,,6,1,,11947,4,10,1,1,53,775,1252
1194805,2,3,1,2,,1,1,3,1,,11948,5,23,1,6,132,1539,1677
1194905,1,3,1,1,1,1,1,3,1,,11949,5,9,1,4,49,643,3508
1195009,1,1,0,2,,2,,2,1,,11950,9,12,4,6,63,889,2449
1195116,3,4,1,2,,2,,11,1,,11951,16,10,3,1,51,766,1365
1195203,1,1,1,2,,2,,1,1,,11952,3,17,1,5,97,1173,1504
1195305,4,8,2,2,,1,1,6,1,,11953,5,9,1,4,48,579,3927
1195401,3,6,1,2,,1,1,3,1,,11954,1,2,3,1,7,61,3848
1195504,2,4,1,1,1,1,1,4,1,,11955,4,11,1,3,58,844,5317
1195601,3,5,1,1,1,1,1,5,1,,11956,1,22,1,3,127,1481,2049
1195704,1,3,1,1,1,2,,1,1,,11957,4,23,1,6,132,1540,1661
1195803,3,5,2,1,2,1,1,2,1,,11958,3,8,1,1,46,554,2509
1195909,2,4,2,1,1,1,1,1,1,,11959,9,10,2,1,51,767,1281
1196002,1,2,0,2,,1,1,5,1,,11960,2,20,4,6,111,1385,3030
1196102,2,3,1,2,,1,1,2,1,,11961,2,6,1,3,36,436,671
1196220,3,4,1,2,,2,,5,1,,11962,20,8,4,1,43,484,2372
1196304,7,9,2,1,1,1,1,4,1,,11963,4,9,1,4,49,616,4160
1196416,2,2,1,2,,2,,2,1,,11964,16,4,3,6,20,223,797
1196501,4,6,3,1,1,1,1,4,1,,11965,1,21,1,5,121,1445,3331
1196602,2,3,1,1,1,1,1,4,1,,11966,2,28,1,2,162,1881,1684
1196712,4,5,1,1,1,2,,7,1,,11967,12,32,3,3,185,2138,1543
1196805,2,2,1,2,,2,,3,1,,11968,5,25,2,1,141,1674,2705
1196903,2,4,1,1,2,1,1,4,1,,11969,3,6,1,3,36,434,714
1197002,2,4,3,1,1,1,1,2,1,,11970,2,10,1,1,55,827,1261
1197103,1,2,1,1,1,1,1,4,1,,11971,3,6,1,3,34,398,928
1197203,2,3,1,2,,2,,2,1,,11972,3,4,1,6,24,252,853
1197305,3,6,2,1,3,1,1,3,1,,11973,5,8,1,1,46,540,3689
1197409,1,2,1,2,,2,,2,1,,11974,9,13,3,5,68,928,1288
1197520,3,4,1,1,1,1,1,6,1,,11975,20,17,4,5,96,1156,1044
1197618,2,3,1,1,1,1,1,6,1,,11976,18,25,4,1,143,1680,2209
1197705,2,3,1,1,1,1,1,4,1,,11977,5,28,1,2,163,1921,1843
1197805,1,2,0,2,,2,,4,1,,11978,5,30,4,5,173,2040,4785
1197902,1,2,1,2,,1,1,4,1,,11979,2,15,1,5,85,1062,3180
1198003,2,2,1,2,,1,1,2,1,,11980,3,2,1,1,9,69,3373
1198105,3,5,1,1,1,1,1,4,1,,11981,5,20,1,6,113,1396,2633
1198201,3,5,1,1,1,1,1,4,1,,11982,1,24,1,2,139,1640,1251
1198303,2,5,1,2,,2,,5,1,,11983,3,10,1,1,53,780,1306
1198405,2,3,2,1,1,1,1,2,1,,11984,5,6,1,3,36,435,677
1198518,2,2,1,2,,2,,1,1,,11985,18,4,3,6,19,220,797
1198601,2,3,1,1,1,1,1,4,1,,11986,1,15,3,5,81,1013,21426
1198703,3,6,1,1,1,1,1,4,1,,11987,3,13,1,5,73,949,2541
1198810,1,4,0,2,,1,2,3,1,,11988,10,20,4,6,111,1380,3726
1198905,1,1,1,2,,1,1,3,1,,11989,5,21,1,5,121,1436,4491
1199002,2,3,1,2,,1,1,2,1,,11990,2,11,1,3,59,867,4931
1199105,4,8,2,1,1,1,1,1,1,,11991,5,13,4,5,73,952,2375
1199206,2,3,0,2,,1,1,7,1,,11992,6,24,3,2,135,1586,1785
1199315,1,2,1,2,,2,,2,1,,11993,15,12,4,6,63,889,2449
1199403,1,2,3,2,,2,,3,1,,11994,3,28,1,2,162,1854,1989
1199505,2,2,1,2,,2,,1,1,,11995,5,7,1,6,41,473,4296
1199603,4,6,2,1,1,1,1,8,1,,11996,3,32,3,3,185,2140,1353
1199716,2,4,1,1,1,1,1,4,1,,11997,16,30,4,5,174,2046,5443
1199803,2,2,1,2,,1,1,3,1,,11998,3,17,1,5,98,1187,1422
1199902,2,5,1,1,1,1,1,1,1,,11999,2,13,1,5,74,956,2824
1200008,2,3,1,1,1,1,1,2,1,,12000,8,14,4,3,77,969,10589
1200105,3,3,4,1,3,1,1,5,1,,12001,5,16,1,3,91,1124,3957
1200205,1,2,1,2,,1,2,3,1,,12002,5,15,1,5,85,1054,10409
1200305,4,5,1,1,1,1,1,4,1,,12003,5,24,3,2,138,1607,1334
1200402,1,3,2,2,,1,1,2,1,,12004,2,25,1,1,145,1704,2651
1200504,2,3,2,1,1,2,,1,1,,12005,4,23,1,6,133,1567,1668
1200605,3,6,3,1,3,1,1,4,1,,12006,5,32,1,3,189,2161,1175
1200701,2,4,1,1,1,1,1,4,1,,12007,1,26,1,1,151,1775,2137
1200818,2,4,1,1,2,1,1,3,1,,12008,18,28,4,2,160,1847,1348
1200901,2,5,2,2,,1,2,1,1,,12009,1,5,2,2,26,273,1479
1201002,3,6,1,1,1,1,1,3,1,,12010,2,10,1,1,54,797,1406
1201104,2,3,1,1,1,1,1,2,1,,12011,4,15,1,5,85,1047,11613
1201205,1,3,1,1,1,1,1,3,1,,12012,5,2,1,1,11,133,2813
1201320,2,3,1,1,1,1,1,3,1,,12013,20,24,2,2,135,1585,1797
1201404,2,4,1,1,1,2,,3,1,,12014,4,12,4,6,63,886,2839
1201520,1,2,1,2,,2,,1,1,,12015,20,28,4,2,160,1846,1388
1201603,1,2,1,2,,2,,2,1,,12016,3,2,2,1,7,60,4118
1201702,3,4,3,1,1,1,1,2,1,,12017,2,12,1,6,66,907,4473
1201804,2,4,1,1,2,1,1,2,1,,12018,4,26,1,1,152,1798,2202
1201901,2,4,1,2,,2,,2,1,,12019,1,28,1,2,162,1883,1669
1202004,2,5,1,1,1,1,1,5,1,,12020,4,5,1,2,30,336,1549
1202103,3,5,2,1,1,1,1,4,1,,12021,3,9,1,4,49,611,4288
1202206,3,5,2,1,1,1,1,3,1,,12022,6,14,4,3,77,970,8757
1202301,2,4,1,1,1,2,,7,1,,12023,1,31,1,6,183,2124,1891
1202402,1,4,1,1,1,2,,2,1,,12024,2,3,1,1,18,200,1020
1202503,2,3,1,1,1,1,1,1,1,,12025,3,28,1,2,164,1949,2365
1202603,2,5,1,1,1,1,1,4,1,,12026,3,19,1,2,107,1321,3056
1202701,2,3,1,1,1,2,,5,1,,12027,1,1,2,3,4,17,1290
1202804,2,3,1,1,1,1,1,4,1,,12028,4,28,1,2,163,1940,1705
1202905,1,2,1,1,1,1,1,1,1,,12029,5,5,1,2,29,299,1655
1203002,4,4,1,1,2,1,1,6,1,,12030,2,2,1,1,11,133,2813
1203108,1,1,0,2,,2,,1,1,,12031,8,9,4,4,47,556,1507
1203204,2,4,1,1,1,1,1,2,1,,12032,4,2,1,1,10,97,3525
1203304,2,3,1,1,1,2,,4,1,,12033,4,10,1,1,53,780,1306
1203401,2,3,1,1,1,1,1,4,1,,12034,1,3,1,1,16,176,611
1203502,4,10,1,1,4,1,1,2,1,,12035,2,5,1,2,30,337,1543
1203602,2,4,1,2,,1,1,2,1,,12036,2,28,1,2,163,1926,1768
1203705,2,4,1,2,,1,1,5,1,,12037,5,17,1,5,97,1158,1598
1203811,2,3,0,2,,1,1,4,1,,12038,11,17,3,5,94,1148,943
1203903,2,3,1,1,1,1,1,3,1,,12039,3,6,1,3,34,407,744
1204001,3,6,1,1,1,1,1,1,1,,12040,1,3,1,1,17,189,669
1204110,3,4,2,1,1,1,1,3,1,,12041,10,16,2,3,88,1106,5935
1204216,2,4,0,2,,2,,2,1,,12042,16,27,4,6,155,1823,414
1204304,3,6,4,1,2,1,1,3,1,,12043,4,13,1,5,74,954,3012
1204401,2,4,1,2,,1,1,4,1,,12044,1,23,2,6,129,1513,2829
1204503,4,8,1,1,2,1,1,10,1,,12045,3,29,3,5,170,2027,908
1204601,1,7,2,1,1,2,,1,1,,12046,1,21,3,5,115,1405,6115
1204702,2,3,1,2,,1,1,6,1,,12047,2,21,2,5,120,1424,5239
1204801,2,3,1,2,,1,1,5,1,,12048,1,14,3,3,75,959,21971
1204904,4,6,2,1,1,1,1,4,1,,12049,4,19,1,2,108,1353,3246
1205013,2,3,1,2,,1,1,5,1,,12050,13,11,4,3,57,835,5223
1205102,2,6,2,2,,1,1,4,1,,12051,2,31,1,6,182,2106,1904
1205216,2,3,1,2,,2,,3,1,,12052,16,18,3,3,100,1211,1520
1205302,2,4,1,2,,1,1,5,1,,12053,2,14,3,3,75,959,21971
1205402,2,3,1,2,,1,1,2,1,,12054,2,23,1,6,132,1548,1458
1205501,1,4,1,2,,1,1,4,1,,12055,1,20,4,6,111,1382,3286
1205605,2,5,1,2,,1,1,1,1,,12056,5,10,2,1,54,804,1326
1205715,2,4,2,2,,1,1,4,1,,12057,15,27,3,6,153,1809,2602
1205801,1,4,1,2,,1,1,1,1,,12058,1,20,3,6,109,1374,2508
1205918,1,4,1,2,,2,,3,1,,12059,18,11,4,3,57,838,3502
1206003,1,3,1,1,1,1,1,1,1,,12060,3,9,1,4,49,628,3794
1206101,2,4,1,1,1,1,1,6,1,,12061,1,5,2,2,27,276,1431
1206209,2,3,1,1,1,1,1,4,1,,12062,9,18,2,3,100,1209,1651
1206303,3,6,1,1,2,1,1,5,1,,12063,3,2,1,1,9,95,1551
1206405,2,5,1,1,1,1,1,3,1,,12064,5,26,1,1,151,1776,2135
1206518,3,4,1,2,,2,,6,1,,12065,18,13,3,5,67,922,1613
1206602,3,4,1,1,1,1,1,5,1,,12066,2,24,2,2,135,1585,1797
1206709,1,2,0,2,,1,1,5,1,,12067,9,21,4,5,117,1411,4824
1206806,1,2,1,2,,2,,1,1,,12068,6,26,4,1,149,1741,2121
1206901,2,3,1,1,1,2,,2,1,,12069,1,28,1,2,162,1852,1684
1207016,2,4,0,2,,1,1,5,1,,12070,16,20,3,6,110,1376,4727
1207105,2,4,1,2,,1,1,4,1,,12071,5,24,1,2,139,1619,1656
1207203,4,7,3,2,,1,1,3,1,,12072,3,9,1,4,50,735,2939
1207304,2,3,1,2,,1,1,3,1,,12073,4,5,1,2,29,318,1523
1207403,2,5,2,1,1,1,1,3,1,,12074,3,7,1,6,41,478,3417
1207504,3,4,2,1,2,1,1,7,1,,12075,4,4,1,6,23,235,931
1207608,1,3,1,2,,2,,4,1,,12076,8,12,2,6,61,876,2994
1207701,2,6,1,1,1,2,,2,1,,12077,1,25,4,1,143,1680,2209
1207801,1,2,1,2,,1,1,2,1,,12078,1,2,1,1,9,87,2716
1207902,3,4,1,2,,1,1,8,1,,12079,2,31,1,6,183,2116,2118
1208001,1,3,1,1,1,1,1,2,1,,12080,1,13,3,5,68,925,5432
1208102,3,4,1,2,,2,,2,1,,12081,2,10,1,1,54,818,1125
1208210,1,2,1,2,,1,1,3,1,,12082,10,23,2,6,129,1513,2829
1208314,2,4,2,1,1,1,1,2,1,,12083,14,30,2,5,172,2035,8713
1208401,3,5,2,1,2,1,1,4,1,,12084,1,5,1,2,31,388,1595
1208517,1,2,1,2,,1,1,4,1,,12085,17,11,3,3,56,832,4770
1208602,3,5,1,2,,1,1,5,1,,12086,2,5,1,2,29,309,1593
1208704,2,4,1,1,1,1,1,5,1,,12087,4,24,2,2,135,1585,1797
1208801,3,10,2,1,1,1,1,4,1,,12088,1,8,1,1,46,544,3310
1208901,2,3,1,1,1,1,1,3,1,,12089,1,26,1,1,150,1758,2454
1209005,2,4,1,2,,2,,4,1,,12090,5,12,1,6,65,897,3224
1209103,2,3,1,1,1,1,1,2,1,,12091,3,5,1,2,30,354,1444
1209203,2,4,1,1,1,1,1,3,1,,12092,3,9,1,4,50,703,3504
1209303,1,1,0,2,,2,,5,1,,12093,3,9,4,4,47,557,672
1209403,2,3,1,1,1,1,1,4,1,,12094,3,25,1,1,144,1687,3018
1209506,5,6,1,1,1,1,1,3,1,,12095,6,17,3,5,94,1149,880
1209601,2,4,1,1,1,1,1,4,1,,12096,1,26,1,1,151,1779,2117
1209705,1,3,1,2,,1,1,3,1,,12097,5,5,1,2,29,313,1581
1209804,2,4,1,2,,1,1,3,1,,12098,4,15,1,5,86,1073,12480
1209902,2,2,1,1,1,1,1,5,1,,12099,2,19,1,2,107,1323,3056
1210017,3,4,2,1,2,1,1,2,1,,12100,17,29,3,5,166,1971,658
1210104,2,2,1,1,1,1,1,3,1,,12101,4,24,1,2,139,1641,1237
1210201,1,3,1,2,,2,,1,1,,12102,1,18,1,3,103,1232,1097
1210302,2,3,2,2,,2,,1,1,,12103,2,23,1,6,133,1567,1668
1210402,3,4,0,1,1,1,1,5,1,,12104,2,14,2,3,78,977,9959
1210505,3,5,2,1,1,1,1,3,1,,12105,5,24,1,2,140,1666,1258
1210603,3,4,4,1,2,1,1,2,1,,12106,3,24,1,2,140,1658,1419
1210704,3,6,1,1,3,1,1,6,1,,12107,4,1,2,3,2,6,392
1210804,3,5,1,1,1,1,1,7,1,,12108,4,24,1,2,139,1633,1296
1210905,2,4,1,2,,1,2,2,1,,12109,5,28,2,2,162,1893,1611
1211003,2,4,1,1,2,1,1,6,1,,12110,3,5,1,2,29,288,1753
1211117,2,4,1,2,,2,,5,1,,12111,17,2,4,1,8,62,1927
1211201,1,3,1,2,,2,,1,1,,12112,1,10,2,1,53,785,1262
1211305,2,3,1,2,,1,1,2,1,,12113,5,10,1,1,53,792,1205
1211412,1,2,1,2,,2,,2,1,,12114,12,28,4,2,160,1848,1343
1211501,5,6,2,1,1,1,1,6,1,,12115,1,32,1,3,189,2157,1267
1211604,3,5,1,2,,1,1,3,1,,12116,4,9,1,4,50,683,3883
1211719,3,5,3,1,1,1,1,1,1,,12117,19,32,3,3,186,2143,1518
1211805,4,6,2,1,2,1,1,5,1,,12118,5,19,3,2,108,1340,3378
1211901,2,6,1,1,1,1,1,2,1,,12119,1,10,1,1,54,811,1294
1212004,3,7,2,1,1,1,1,4,1,,12120,4,10,1,1,54,801,1327
1212110,2,4,1,2,,1,1,4,1,,12121,10,12,3,6,62,880,3244
1212204,1,3,0,2,,2,,1,1,,12122,4,29,4,5,167,1975,636
1212303,4,6,1,1,3,1,1,5,1,,12123,3,5,1,2,30,347,1489
1212401,2,3,1,1,1,1,1,1,1,,12124,1,19,1,2,107,1323,3056
1212502,1,2,1,2,,1,1,8,1,,12125,2,9,1,4,49,666,2907
1212603,3,6,1,1,1,1,1,4,1,,12126,3,9,1,4,49,614,4170
1212703,1,1,0,2,,1,1,3,1,,12127,3,29,3,5,169,2000,1024
1212802,2,3,1,2,,1,1,4,1,,12128,2,14,1,3,79,995,7226
1212919,2,4,0,2,,2,,2,1,,12129,19,16,4,3,89,1113,3018
1213002,2,4,1,1,3,1,1,3,1,,12130,2,5,1,2,31,368,2069
1213105,2,2,1,2,,2,,2,1,,12131,5,22,3,3,123,1460,9149
1213213,3,6,1,1,1,1,1,8,1,,12132,13,5,2,2,26,273,1479
1213303,2,3,0,2,,1,1,4,1,,12133,3,29,2,5,169,2002,1015
1213403,2,3,1,1,1,1,1,2,1,,12134,3,3,1,1,17,190,665
1213514,3,5,1,1,2,1,1,4,1,,12135,14,24,4,2,137,1599,1009
1213603,3,5,1,1,1,1,1,6,1,,12136,3,2,1,1,10,116,2816
1213705,1,2,1,1,1,1,1,4,1,,12137,5,2,1,1,10,118,2754
1213803,2,3,2,1,1,1,1,4,1,,12138,3,23,1,6,133,1570,823
1213917,2,5,1,2,,1,2,1,1,,12139,17,13,3,5,68,928,1288
1214003,3,4,1,1,2,1,1,3,1,,12140,3,2,1,1,9,89,2560
1214115,2,4,1,1,1,1,1,3,1,,12141,15,19,2,2,105,1254,2584
1214203,1,4,1,1,2,1,1,2,1,,12142,3,11,1,3,60,874,6586
1214311,3,6,1,1,3,1,1,4,1,,12143,11,26,2,1,148,1738,2836
1214405,3,6,2,1,1,2,,2,1,,12144,5,28,1,2,164,1951,2175
1214516,1,2,1,2,,1,1,3,1,,12145,16,25,2,1,142,1677,2524
1214604,1,2,1,1,3,2,,1,1,,12146,4,13,4,5,71,938,2501
1214703,2,4,1,1,1,1,1,3,1,,12147,3,31,1,6,183,2113,2189
1214820,1,5,1,1,1,1,1,1,1,,12148,20,26,2,1,148,1738,2836
1214910,4,5,1,2,,2,,8,1,,12149,10,6,2,3,32,393,610
1215002,2,4,1,1,1,1,1,1,1,,12150,2,15,1,5,87,1090,13365
1215101,3,4,2,1,1,1,1,4,1,,12151,1,5,1,2,31,386,1676
1215204,3,5,1,1,1,1,2,3,1,,12152,4,13,1,5,73,953,2147
1215304,2,3,1,2,,1,1,1,1,,12153,4,19,1,2,106,1272,3266
1215401,1,6,2,1,1,1,1,1,1,,12154,1,9,1,4,50,733,2944
1215515,1,3,1,2,,2,,2,1,,12155,15,6,2,3,32,390,691
1215615,2,3,1,1,3,1,1,5,1,,12156,15,14,2,3,76,968,7378
1215703,1,10,3,1,1,1,1,2,1,,12157,3,9,1,4,49,647,3351
1215812,2,4,1,1,1,2,,2,1,,12158,12,12,3,6,61,878,2843
1215904,2,6,1,1,1,1,1,3,1,,12159,4,21,2,5,120,1424,5239
1216004,2,3,1,2,,2,,2,1,,12160,4,26,1,1,150,1751,2613
1216101,1,3,2,1,1,1,1,2,1,,12161,1,31,1,6,183,2122,1914
1216218,2,4,1,2,,2,,2,1,,12162,18,13,3,5,67,921,1645
1216304,2,3,1,2,,1,1,5,1,,12163,4,4,1,6,23,234,961
1216417,1,2,1,1,1,1,1,2,1,,12164,17,5,4,2,28,278,1371
1216504,2,3,2,1,2,1,1,7,2,2,12165,4,26,1,1,151,1766,2503
1216613,1,1,0,2,,2,,6,1,,12166,13,20,4,6,111,1385,3030
1216703,3,6,2,1,1,1,1,2,1,,12167,3,2,1,1,10,107,2960
1216804,2,4,1,1,1,1,1,3,1,,12168,4,28,1,2,162,1909,1376
1216905,2,3,1,1,1,2,,5,1,,12169,5,13,4,5,70,932,2540
1217003,2,4,1,1,1,1,1,2,1,,12170,3,9,1,4,49,633,3737
1217109,1,2,2,2,,2,,4,1,,12171,9,27,4,6,155,1822,916
1217212,2,3,1,2,,1,1,4,1,,12172,12,13,2,5,68,927,1392
1217304,2,4,2,1,1,1,2,5,1,,12173,4,6,1,3,34,401,824
1217408,2,3,1,1,1,2,,4,1,,12174,8,18,4,3,101,1217,1108
1217515,1,2,1,2,,1,1,1,1,,12175,15,4,3,6,19,220,797
1217613,2,4,1,2,,1,1,3,1,,12176,13,13,2,5,67,918,1831
1217705,2,3,1,2,,1,1,4,1,,12177,5,23,1,6,132,1550,1443
1217802,1,2,1,2,,1,1,1,1,,12178,2,11,2,3,56,833,4741
1217904,2,5,1,2,,1,1,2,1,,12179,4,20,1,6,114,1403,2379
1218005,4,7,2,2,,2,,10,1,,12180,5,16,1,3,92,1129,5118
1218106,3,5,1,1,1,1,2,7,1,,12181,6,10,4,1,52,768,1450
1218205,2,3,0,2,,2,,4,1,,12182,5,12,4,6,63,884,3037
1218301,1,1,1,2,,1,1,2,1,,12183,1,31,3,6,178,2086,1819
1218401,3,4,1,1,1,1,1,4,1,,12184,1,17,1,5,98,1191,1349
1218501,2,3,1,2,,2,,3,1,,12185,1,2,1,1,10,96,3718
1218604,2,4,1,1,1,1,1,3,1,,12186,4,3,1,1,18,217,637
1218701,2,4,1,1,1,2,,1,1,,12187,1,10,1,1,54,802,1327
1218801,4,12,2,1,1,1,1,7,1,,12188,1,29,2,5,169,2001,1021
1218901,1,3,1,1,1,1,1,2,1,,12189,1,22,1,3,126,1469,2385
1219002,2,5,1,1,1,2,,2,1,,12190,2,27,3,6,158,1839,3897
1219117,2,5,1,1,2,1,1,5,1,,12191,17,28,2,2,159,1843,2250
1219201,1,3,0,2,,1,1,4,1,,12192,1,7,1,6,40,461,4273
1219319,2,4,1,1,1,1,1,2,1,,12193,19,5,2,2,27,275,1555
1219402,2,3,1,2,,1,1,3,1,,12194,2,18,2,3,100,1212,1495
1219513,3,3,0,2,,2,,4,1,,12195,13,31,3,6,178,2084,2239
1219604,2,5,1,2,,1,1,4,1,,12196,4,14,1,3,79,991,8242
1219715,1,3,0,2,,2,,4,1,,12197,15,7,4,6,39,455,3338
1219802,1,1,1,2,,1,1,3,1,,12198,2,27,2,6,153,1812,2385
1219901,1,5,2,1,2,1,1,4,1,,12199,1,23,1,6,134,1579,1405
1220003,2,4,1,2,,1,1,5,1,,12200,3,9,1,4,48,563,4587
1220102,1,2,0,2,,1,1,4,1,,12201,2,9,1,4,49,660,3083
1220220,1,2,0,2,,2,,1,1,,12202,20,13,3,5,67,919,1831
1220302,1,3,1,2,,1,1,1,1,,12203,2,12,4,6,63,882,3147
1220410,1,2,0,2,,2,,5,1,,12204,10,7,4,6,39,456,3330
1220503,1,2,1,2,,1,1,2,1,,12205,3,25,1,1,145,1699,2772
1220602,1,1,1,2,,1,2,6,1,,12206,2,4,1,6,24,263,531
1220719,2,4,1,1,1,1,1,3,1,,12207,19,1,4,3,3,8,1437
1220805,2,4,1,1,1,2,,4,1,,12208,5,1,1,3,4,24,1184
1220905,1,5,1,1,1,1,1,1,1,,12209,5,24,1,2,139,1638,1263
1221001,3,4,1,1,1,1,1,6,1,,12210,1,18,4,3,101,1219,985
1221102,1,2,1,1,1,1,1,3,1,,12211,2,6,1,3,35,414,927
1221214,2,2,1,2,,2,,5,1,,12212,14,17,4,5,96,1157,995
1221303,2,2,1,1,1,1,1,2,1,,12213,3,29,2,5,169,2011,775
1221404,1,3,2,1,1,1,1,4,1,,12214,4,21,1,5,121,1438,4413
1221519,3,4,1,1,1,1,1,4,1,,12215,19,32,2,3,185,2139,1468
1221604,1,4,1,1,1,1,1,2,1,,12216,4,28,1,2,162,1883,1669
1221702,4,7,2,2,,1,1,4,1,,12217,2,19,1,2,106,1281,3171
1221818,4,8,1,1,2,1,1,5,1,,12218,18,29,4,5,167,1975,636
1221903,2,4,2,1,1,1,1,2,1,,12219,3,19,2,2,108,1342,3361
1222002,3,3,2,2,,1,1,4,1,,12220,2,23,1,6,133,1570,823
1222120,5,7,2,1,2,2,,5,2,2,12221,20,29,4,5,167,1976,500
1222202,3,6,2,1,1,1,1,2,1,,12222,2,26,2,1,148,1739,2513
1222317,2,3,1,1,1,1,1,2,1,,12223,17,13,3,5,67,919,1831
1222405,2,5,1,2,,1,1,2,1,,12224,5,17,1,5,97,1179,1178
1222504,3,5,2,1,2,1,1,3,1,,12225,4,32,1,3,189,2163,1150
1222606,3,4,0,2,,1,1,10,2,2,12226,6,12,2,6,61,876,2994
1222704,2,4,1,2,,2,,3,1,,12227,4,28,1,2,162,1866,1814
1222803,3,6,2,1,2,1,1,4,1,,12228,3,22,1,3,126,1474,1913
1222920,2,3,1,2,,1,1,4,1,,12229,20,13,3,5,67,922,1613
1223002,2,3,1,1,1,1,1,4,1,,12230,2,8,1,1,45,521,3216
1223105,2,3,1,2,,1,1,6,2,2,12231,5,17,1,5,97,1173,1504
1223203,2,5,1,1,1,1,1,1,1,,12232,3,31,1,6,182,2106,1904
1223302,2,6,3,1,2,1,1,5,1,,12233,2,27,1,6,156,1830,1676
1223401,2,5,1,2,,2,,1,1,,12234,1,8,1,1,45,533,2933
1223505,1,2,1,1,1,1,2,2,1,,12235,5,22,2,3,126,1476,1687
1223601,3,4,1,2,,1,2,2,1,,12236,1,18,1,3,102,1224,1185
1223702,4,6,2,1,2,1,1,4,1,,12237,2,9,1,4,50,694,3633
1223811,1,5,1,2,,2,,1,1,,12238,11,20,3,6,109,1373,2841
1223902,1,2,0,2,,2,,3,1,,12239,2,15,1,5,85,1039,12518
1224002,3,5,1,1,1,1,1,6,1,,12240,2,26,2,1,147,1736,2632
1224103,2,5,1,1,1,1,1,4,1,,12241,3,9,1,4,48,595,3299
1224218,1,2,1,2,,1,1,2,1,,12242,18,4,2,6,20,224,779
1224302,3,4,1,2,,1,1,6,1,,12243,2,30,1,5,175,2049,7597
1224402,1,3,1,2,,2,,2,1,,12244,2,27,4,6,154,1815,2566
1224504,3,8,2,1,3,1,1,3,1,,12245,4,22,1,3,127,1492,1817
1224605,3,4,1,1,2,1,1,6,1,,12246,5,28,1,2,162,1880,1686
1224703,3,5,3,1,2,1,1,3,1,,12247,3,3,1,1,18,204,757
1224802,1,2,1,2,,2,,2,1,,12248,2,32,1,3,189,2156,1324
1224904,3,7,2,1,2,1,1,5,1,,12249,4,19,1,2,106,1280,3179
1225018,1,3,1,1,1,1,1,6,1,,12250,18,21,2,5,116,1409,5069
1225102,2,6,2,1,2,1,1,3,1,,12251,2,24,1,2,140,1662,1307
1225203,2,3,1,2,,1,1,4,1,,12252,3,11,1,3,58,852,4705
1225317,2,2,1,2,,1,1,2,1,,12253,17,6,2,3,32,390,691
1225401,2,7,2,2,,1,1,5,1,,12254,1,23,1,6,132,1554,1316
1225505,4,10,4,1,3,1,1,4,1,,12255,5,21,2,5,122,1454,4215
1225602,3,5,1,1,1,1,1,7,2,2,12256,2,8,1,1,44,497,2889
1225717,1,1,0,2,,2,,1,1,,12257,17,7,4,6,39,456,3330
1225805,3,5,1,1,1,1,1,4,1,,12258,5,24,1,2,140,1653,1495
